test_id,dataset,task,input_text,sentence1,sentence2,expected_label,capability,relation,counterfactual_text,cf_sentence1,cf_sentence2,counterfactual_expected_label,expected_cues,misleading_cues,source,metadata,model,model_checkpoint,predicted_label,predicted_label_id,raw_predicted_label,confidence,probabilities_json,probabilities_by_label_json,fail_status,cf_predicted_label,cf_confidence,cf_probabilities_json,cf_probabilities_by_label_json,cf_fail_status,CS,AM,cue_attribution_ratio,EVFS,explanation_method,top_attribution_tokens,failure_reason
mrpc_bench_0197,mrpc,paraphrase,"The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign . [SEP] Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .","The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",NOT_EQUIVALENT,semantic_equivalence,invariance,,"The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",NOT_EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.5776340365409851,"[0.4223659336566925, 0.5776340365409851]","{""NOT_EQUIVALENT"": 0.4223659336566925, ""EQUIVALENT"": 0.5776340365409851}",1,EQUIVALENT,0.5776340365409851,"[0.4223659336566925, 0.5776340365409851]","{""NOT_EQUIVALENT"": 0.4223659336566925, ""EQUIVALENT"": 0.5776340365409851}",1,0.0,0.5,0.0,0.0,gradient,"[[""seal"", 0.08528595379660113], [""falcon"", 0.08463701058617842], [""sovereign"", 0.07212702354601035], [""to"", 0.06434575380407577], [""used"", 0.06094581466237151], [""chancellor"", 0.05410472386086515], [""stamp"", 0.04386795606415503], [""hold"", 0.042071088961385575], [""the"", 0.04003986127561301], [""instructions"", 0.0386052043716982]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: seal:0.09, falcon:0.08, sovereign:0.07, to:0.06, used:0.06."
mrpc_bench_0201,mrpc,paraphrase,"The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates . [SEP] The world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .","The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates .",The world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .,NOT_EQUIVALENT,semantic_equivalence,invariance,,"The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates .",The world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them .,NOT_EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.8477429151535034,"[0.1522570252418518, 0.8477429151535034]","{""NOT_EQUIVALENT"": 0.1522570252418518, ""EQUIVALENT"": 0.8477429151535034}",1,EQUIVALENT,0.8477429151535034,"[0.1522570252418518, 0.8477429151535034]","{""NOT_EQUIVALENT"": 0.1522570252418518, ""EQUIVALENT"": 0.8477429151535034}",1,0.0,0.5,0.0,0.0,gradient,"[[""patches"", 0.0857041501978493], [""difficulty"", 0.08024513557554881], [""apply"", 0.07820204315765149], [""easier"", 0.07658032536859859], [""updates"", 0.07380212574285511], [""the"", 0.049343559911157055], [""it"", 0.047948762082586055], [""set"", 0.04587873268829449], [""to"", 0.04300027577337427], [""recognized"", 0.038838390855569824]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: patches:0.09, difficulty:0.08, apply:0.08, easier:0.08, updates:0.07."
mrpc_bench_0209,mrpc,paraphrase,""" I had one bad stretch of holes that put me out of contention to win , "" Woods said . [SEP] "" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday .",""" I had one bad stretch of holes that put me out of contention to win , "" Woods said .",""" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday .",NOT_EQUIVALENT,semantic_equivalence,invariance,,""" I had one bad stretch of holes that put me out of contention to win , "" Woods said .",""" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday .",NOT_EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.5070803761482239,"[0.4929196834564209, 0.5070803761482239]","{""NOT_EQUIVALENT"": 0.4929196834564209, ""EQUIVALENT"": 0.5070803761482239}",1,EQUIVALENT,0.5070803761482239,"[0.4929196834564209, 0.5070803761482239]","{""NOT_EQUIVALENT"": 0.4929196834564209, ""EQUIVALENT"": 0.5070803761482239}",1,0.0,0.5,0.0,0.0,gradient,"[[""42"", 0.19241115367535733], [""contention"", 0.07659038470872477], [""referring"", 0.07231443219517936], [""holes"", 0.0717604442140306], [""saturday"", 0.06585818775460273], [""front"", 0.05555172805467586], [""nine"", 0.05292070515587461], [""woods"", 0.04570879993773559], [""his"", 0.04532794815311075], [""stretch"", 0.038782842686643504]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: 42:0.19, contention:0.08, referring:0.07, holes:0.07, saturday:0.07."
mrpc_bench_0210,mrpc,paraphrase,The poll had a margin of error of plus or minus 2 percentage points . [SEP] It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,The poll had a margin of error of plus or minus 2 percentage points .,It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,NOT_EQUIVALENT,semantic_equivalence,invariance,,The poll had a margin of error of plus or minus 2 percentage points .,It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,NOT_EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.5529558062553406,"[0.44704416394233704, 0.5529558062553406]","{""NOT_EQUIVALENT"": 0.44704416394233704, ""EQUIVALENT"": 0.5529558062553406}",1,EQUIVALENT,0.5529558062553406,"[0.44704416394233704, 0.5529558062553406]","{""NOT_EQUIVALENT"": 0.44704416394233704, ""EQUIVALENT"": 0.5529558062553406}",1,0.0,0.5,0.0,0.0,gradient,"[[""poll"", 0.12867916204304683], [""conducted"", 0.12042990203432549], [""thursday"", 0.08074321281856493], [""saturday"", 0.0680128957068193], [""margin"", 0.0645579306417809], [""error"", 0.06056250357952125], [""minus"", 0.06055747573970809], [""percentage"", 0.06037500733818066], [""sampling"", 0.04312642026819502], [""points"", 0.03919191329495487]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: poll:0.13, conducted:0.12, thursday:0.08, saturday:0.07, margin:0.06."
mrpc_bench_0233,mrpc,paraphrase,"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said . [SEP] He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",EQUIVALENT,semantic_equivalence,invariance,,"The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 – well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,NOT_EQUIVALENT,0,LABEL_0,0.8702459335327148,"[0.8702459335327148, 0.12975406646728516]","{""NOT_EQUIVALENT"": 0.8702459335327148, ""EQUIVALENT"": 0.12975406646728516}",1,NOT_EQUIVALENT,0.8702459335327148,"[0.8702459335327148, 0.12975406646728516]","{""NOT_EQUIVALENT"": 0.8702459335327148, ""EQUIVALENT"": 0.12975406646728516}",1,0.0,0.5,0.0,0.0,gradient,"[[""shot"", 0.09872677410556122], [""blood"", 0.08281580564363435], [""test"", 0.06456360561958031], [""riety"", 0.05945875816841056], [""alcohol"", 0.05420786895027113], [""and"", 0.05296280968810795], [""a"", 0.04404398855253082], [""failed"", 0.03678900373761107], [""player"", 0.036665915651769916], [""eyes"", 0.0351534354836412]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: shot:0.10, blood:0.08, test:0.06, riety:0.06, alcohol:0.05."
mrpc_bench_0234,mrpc,paraphrase,"But Virgin wants to operate Concorde on routes to New York , Barbados and Dubai . [SEP] Branson said that his preference would be to operate a fully commercial service on routes to New York , Barbados and Dubai .","But Virgin wants to operate Concorde on routes to New York , Barbados and Dubai .","Branson said that his preference would be to operate a fully commercial service on routes to New York , Barbados and Dubai .",EQUIVALENT,semantic_equivalence,invariance,,"But Virgin wants to operate Concorde on routes to New York , Barbados and Dubai .","Branson said that his preference would be to operate a fully commercial service on routes to New York , Barbados and Dubai .",EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,NOT_EQUIVALENT,0,LABEL_0,0.5740668177604675,"[0.5740668177604675, 0.42593318223953247]","{""NOT_EQUIVALENT"": 0.5740668177604675, ""EQUIVALENT"": 0.42593318223953247}",1,NOT_EQUIVALENT,0.5740668177604675,"[0.5740668177604675, 0.42593318223953247]","{""NOT_EQUIVALENT"": 0.5740668177604675, ""EQUIVALENT"": 0.42593318223953247}",1,0.0,0.5,0.0,0.0,gradient,"[[""barbados"", 0.08425119563011992], [""operate"", 0.0822202337500989], [""routes"", 0.07080024121131188], [""preference"", 0.06508474462002634], [""to"", 0.06356180819590888], [""dubai"", 0.061327281735221235], [""virgin"", 0.05200309054133102], [""wants"", 0.04783241315274367], [""commercial"", 0.04382445424716092], [""concord"", 0.043612131287995876]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: barbados:0.08, operate:0.08, routes:0.07, preference:0.07, to:0.06."
mrpc_bench_0237,mrpc,paraphrase,"Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission . [SEP] Asked if the delegates could leave on Friday , police intelligence chief Surya Dharma told reporters : "" Of course they may not go .","Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission .","Asked if the delegates could leave on Friday , police intelligence chief Surya Dharma told reporters : "" Of course they may not go .",NOT_EQUIVALENT,semantic_equivalence,invariance,,"Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission .","Asked if the delegates could leave on Friday , police intelligence chief Surya Dharma told reporters : "" Of course they may not go .",NOT_EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.6703858971595764,"[0.3296140730381012, 0.6703858971595764]","{""NOT_EQUIVALENT"": 0.3296140730381012, ""EQUIVALENT"": 0.6703858971595764}",1,EQUIVALENT,0.6703858971595764,"[0.3296140730381012, 0.6703858971595764]","{""NOT_EQUIVALENT"": 0.3296140730381012, ""EQUIVALENT"": 0.6703858971595764}",1,0.0,0.5,0.0,0.0,gradient,"[[""could"", 0.1198678237798112], [""not"", 0.07705174957797097], [""permission"", 0.07235285863479018], [""they"", 0.05297918348680613], [""reporters"", 0.05205672426947812], [""proper"", 0.044498549708848915], [""delegates"", 0.041204662238176475], [""leave"", 0.041176795336599945], [""told"", 0.0406809495280257], [""asked"", 0.038477039765270185]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: could:0.12, not:0.08, permission:0.07, they:0.05, reporters:0.05."
mrpc_bench_0247,mrpc,paraphrase,"But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement . [SEP] But late yesterday , the campaign and the state Democratic Party said there would be no news conference .","But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement .","But late yesterday , the campaign and the state Democratic Party said there would be no news conference .",NOT_EQUIVALENT,semantic_equivalence,invariance,,"But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement .","But late yesterday , the campaign and the state Democratic Party said there would be no news conference .",NOT_EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.9504257440567017,"[0.04957426339387894, 0.9504257440567017]","{""NOT_EQUIVALENT"": 0.04957426339387894, ""EQUIVALENT"": 0.9504257440567017}",1,EQUIVALENT,0.9504257440567017,"[0.04957426339387894, 0.9504257440567017]","{""NOT_EQUIVALENT"": 0.04957426339387894, ""EQUIVALENT"": 0.9504257440567017}",1,0.0,0.5,0.0,0.0,gradient,"[[""announcement"", 0.26399242052207494], [""big"", 0.0853929748926675], [""no"", 0.07894053502424861], [""campaign"", 0.06187323905671046], [""conference"", 0.0603756571314584], [""news"", 0.05634168266071715], [""and"", 0.05367288503609899], [""democratic"", 0.02971652547536911], [""yesterday"", 0.029238047343853036], [""statement"", 0.026332057528968594]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: announcement:0.26, big:0.09, no:0.08, campaign:0.06, conference:0.06."
mrpc_bench_0114,mrpc,paraphrase,"Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year . [SEP] Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year .",Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year .,"Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year .",NOT_EQUIVALENT,semantic_equivalence,invariance,,Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year .,"Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year .",NOT_EQUIVALENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.9363822937011719,"[0.06361769139766693, 0.9363822937011719]","{""NOT_EQUIVALENT"": 0.06361769139766693, ""EQUIVALENT"": 0.9363822937011719}",1,EQUIVALENT,0.9363822937011719,"[0.06361769139766693, 0.9363822937011719]","{""NOT_EQUIVALENT"": 0.06361769139766693, ""EQUIVALENT"": 0.9363822937011719}",1,0.0,0.5,0.0,0.0,gradient,"[[""abortion"", 0.20100380839452886], [""performed"", 0.05583769180378697], [""last"", 0.05198356380810096], [""girls"", 0.051297925410572355], [""younger"", 0.042855934305191364], [""year"", 0.04032902806754572], [""age"", 0.03919094813802752], [""s"", 0.03829324654645497], [""84"", 0.037016457347131035], [""88"", 0.032697417813125074]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: abortion:0.20, performed:0.06, last:0.05, girls:0.05, younger:0.04."
mrpc_bench_0087,mrpc,paraphrase,"However , EPA officials would not confirm the 20 percent figure . [SEP] Only in the past few weeks have officials settled on the 20 percent figure .","However , EPA officials would not confirm the 20 percent figure .",Only in the past few weeks have officials settled on the 20 percent figure .,NOT_EQUIVALENT,semantic_equivalence,invariance,,"However , EPA officials would not confirm the 20 percent figure .",Only in the past few weeks have officials settled on the 20 percent figure .,NOT_EQUIVALENT,[],[],benchmark,{},distilbert,textattack/distilbert-base-uncased-MRPC,EQUIVALENT,1,LABEL_1,0.6529842615127563,"[0.34701570868492126, 0.6529842615127563]","{""NOT_EQUIVALENT"": 0.34701570868492126, ""EQUIVALENT"": 0.6529842615127563}",1,EQUIVALENT,0.6529842615127563,"[0.34701570868492126, 0.6529842615127563]","{""NOT_EQUIVALENT"": 0.34701570868492126, ""EQUIVALENT"": 0.6529842615127563}",1,0.0,0.5,0.0,0.0,gradient,"[[""officials"", 0.14653188385290486], [""confirm"", 0.10082353135896405], [""the"", 0.09916467179827686], [""figure"", 0.07895479206958499], [""epa"", 0.07368665918928613], [""20"", 0.06997261993634159], [""percent"", 0.06888005183197188], [""settled"", 0.05777537470543846], [""would"", 0.051987833684250424], [""not"", 0.04353077830565386]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: officials:0.15, confirm:0.10, the:0.10, figure:0.08, epa:0.07."
