test_id,dataset,task,capability,original,counterfactual,relation,minimality_score,grammaticality_score,label_validity_score,semantic_control_score,auto_quality_mean,human_validated,human_notes
mnli_bench_0174,mnli,nli,semantic_role_sensitivity,if the United States had used full conventional power. [SEP] The United States has no power to use.,if the United States had used full conventional power. [SEP] The United States has no power to use.,invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0175,mnli,nli,semantic_role_sensitivity,"As a basic guide, the symbols below have been used to indicate high-season rates in Hong Kong dollars, based on double occupancy, with bath or shower. [SEP] As you can see, the symbols are of dolphins and octopuses.","As a basic guide, the symbols below have been used to indicate high-season rates in Hong Kong dollars, based on double occupancy, with bath or shower. [SEP] As you can see, the symbols are of dolphins and octopuses.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0176,mnli,nli,semantic_role_sensitivity,"yes it is kind it is family and it's fun it's a fun thing and kids enjoy that and [SEP] It involves the family, it is fun, and kids love that.","yes it is kind it is family and it's fun it's a fun thing and kids enjoy that and [SEP] It involves the family, it is fun, and kids love that.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0177,mnli,nli,semantic_role_sensitivity,yeah it's true it is in in fact i have a friend of mine that moved to North Carolina she's um an emergency room nurse she does the operating room [SEP] This person I'm close to is an emergency room nurse at a hospital in North Carolina.,yeah it's true it is in in fact i have a friend of mine that moved to North Carolina she's um an emergency room nurse she does the operating room [SEP] This person I'm close to is an emergency room nurse at a hospital in North Carolina.,invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0178,mnli,nli,semantic_role_sensitivity,Saint-Paul-de-Vence [SEP] Saint-Paul-de-Vence is a commune in the Provence-Alpes-Côte-d'Azur region in the department of Alpes-Maritimes in the district of Grasse and canton of Cagnes-sur-Mer-Ouest.,Saint-Paul-de-Vence [SEP] Saint-Paul-de-Vence is a commune in the Provence-Alpes-Côte-d'Azur region in the department of Alpes-Maritimes in the district of Grasse and canton of Cagnes-sur-Mer-Ouest.,invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0179,mnli,nli,semantic_role_sensitivity,"By contrast, their grandson, who assumed the throne in 1516, was born in Flanders in 1500, and Charles I could barely express himself in Spanish. [SEP] Charlies I was seen by his subjects as an outsider.","By contrast, their grandson, who assumed the throne in 1516, was born in Flanders in 1500, and Charles I could barely express himself in Spanish. [SEP] Charlies I was seen by his subjects as an outsider.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0180,mnli,nli,semantic_role_sensitivity,"Mack Lee, Body Servant of General Robert E. Lee Through the Civil War , published in 1918. [SEP] The Body Servant was Mack Lee.","Mack Lee, Body Servant of General Robert E. Lee Through the Civil War , published in 1918. [SEP] The Body Servant was Mack Lee.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0181,mnli,nli,semantic_role_sensitivity,"The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic culture of government. [SEP] The Results Act has strategic planning as a central feature for public organizations.","The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic culture of government. [SEP] The Results Act has strategic planning as a central feature for public organizations.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0182,mnli,nli,semantic_role_sensitivity,"What Ellison is doing here, as Hemingway did, is equating the process of becoming an artist with that of becoming a man. [SEP] The process of becoming an artist was compared by Ellison and Hemingway to becoming a man.","What Ellison is doing here, as Hemingway did, is equating the process of becoming an artist with that of becoming a man. [SEP] The process of becoming an artist was compared by Ellison and Hemingway to becoming a man.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0183,mnli,nli,semantic_role_sensitivity,"The library is the largest of any plantation in Jamaica, with over 300 volumes, including three first editions; the books would have been used to while away the long humid days. [SEP] The library is the smallest estate in Jamaica, with only three books. ","The library is the largest of any plantation in Jamaica, with over 300 volumes, including three first editions; the books would have been used to while away the long humid days. [SEP] The library is the smallest estate in Jamaica, with only three books. ",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0184,mnli,nli,semantic_role_sensitivity,Buffet and a  la carte available. [SEP] It has a buffet for lunch and dinner.,Buffet and a  la carte available. [SEP] It has a buffet for lunch and dinner.,invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0185,mnli,nli,semantic_role_sensitivity,"(The employee was later rehired, and Bob denies the charge.) [SEP] The employee did not get their job back.","(The employee was later rehired, and Bob denies the charge.) [SEP] The employee did not get their job back.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0186,mnli,nli,semantic_role_sensitivity,NONFEDERAL PHYSICAL PROPERTY ANNUAL STEWARDSHIP INFORMATION For the Fiscal Year Ended September [SEP] The report details federal physical property,NONFEDERAL PHYSICAL PROPERTY ANNUAL STEWARDSHIP INFORMATION For the Fiscal Year Ended September [SEP] The report details federal physical property,invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0187,mnli,nli,semantic_role_sensitivity,"However unsatisfactory and over-argued the revisionist case, it did make one serious  that the United States had clear national and economic interests and found the Cold War an unusually congenial way to pursue them. [SEP] While the revisionist case has always been held in high regard, it has never made any serious points about the United States economic interests.","However unsatisfactory and over-argued the revisionist case, it did make one serious  that the United States had clear national and economic interests and found the Cold War an unusually congenial way to pursue them. [SEP] While the revisionist case has always been held in high regard, it has never made any serious points about the United States economic interests.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0188,mnli,nli,semantic_role_sensitivity,"There is very little to see here, or at the ruined Essene monastery of Qumran itself. [SEP] Most visitors skip this city, or only stay here a night while passing through.","There is very little to see here, or at the ruined Essene monastery of Qumran itself. [SEP] Most visitors skip this city, or only stay here a night while passing through.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0189,mnli,nli,semantic_role_sensitivity,"Despite protests by preservationists, there was little alternative. [SEP] There wasn't much of an alternative despite the cries of the preservationalists.","Despite protests by preservationists, there was little alternative. [SEP] There wasn't much of an alternative despite the cries of the preservationalists.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0190,mnli,nli,semantic_role_sensitivity,huh no i haven't attempted that i'm satisfied with what we have right now and we do have a gas credit card and we use that [SEP] I don't care for what we have right now.,huh no i haven't attempted that i'm satisfied with what we have right now and we do have a gas credit card and we use that [SEP] I don't care for what we have right now.,invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0191,mnli,nli,semantic_role_sensitivity,"I think as soon as they get you, they'll come for me. [SEP] They will come after me first.","I think as soon as they get you, they'll come for me. [SEP] They will come after me first.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0192,mnli,nli,semantic_role_sensitivity,The draft treaty was Tommy's bait. [SEP] Tommy took the bait of the treaty.,The draft treaty was Tommy's bait. [SEP] Tommy took the bait of the treaty.,invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0193,mnli,nli,semantic_role_sensitivity,"Unless the report is restricted by law or regulation, auditors should ensure that copies be made available for public inspection. [SEP] Copies for the public inspection should be ensured by the auditors.","Unless the report is restricted by law or regulation, auditors should ensure that copies be made available for public inspection. [SEP] Copies for the public inspection should be ensured by the auditors.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0194,mnli,nli,semantic_role_sensitivity,"Tell me, how did those scribbled words on the envelope help you to discover that a will was made yesterday afternoon?"" Poirot smiled.  [SEP] Tell me, how could you tell from that text that a will was made yesterday afternoon?","Tell me, how did those scribbled words on the envelope help you to discover that a will was made yesterday afternoon?"" Poirot smiled.  [SEP] Tell me, how could you tell from that text that a will was made yesterday afternoon?",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0195,mnli,nli,semantic_role_sensitivity,"Unfortunately, following the vogue of conceptualism, Kentridge has entered a film in the show, , which uses animation of sketches much cruder than the ones he usually does interspersed with documentary footage from the apartheid era. [SEP] Kentridge once created a documentary footage from the apartheid era.","Unfortunately, following the vogue of conceptualism, Kentridge has entered a film in the show, , which uses animation of sketches much cruder than the ones he usually does interspersed with documentary footage from the apartheid era. [SEP] Kentridge once created a documentary footage from the apartheid era.",invariance,1.0,1.0,1.0,1.0,1.0,False,
mnli_bench_0196,mnli,nli,semantic_role_sensitivity,more of a football powerhouse up there i guess [SEP] He's terrible at football there.,more of a football powerhouse up there i guess [SEP] He's terrible at football there.,invariance,1.0,1.0,1.0,1.0,1.0,False,
